Date,Demographic_category,Administered_Dose1,Administered_Dose1_pct_known,Administered_Dose1_pct_US,Series_Complete_Yes,Administered_Dose1_pct_agegroup,Series_Complete_Pop_pct_agegroup,Series_Complete_Pop_Pct_known,Series_Complete_Pop_Pct_US,Booster_Doses_Vax_pct_agegroup,Booster_Doses_Pop_Pct_known,Booster_Doses_Vax_Pct_US,Booster_Doses_Pop_Pct_known_Last14Days,Booster_Doses_Yes,Booster_Doses_Yes_Last14Days
05/25/2021,Race_eth_known,125184184,99.9,73.4,108373756,,,99.9,75.9,0,0,99.9,0,0,0
05/25/2021,Ages_12-15_yrs,3241859,1.9,1.9,112698,19.2,0.7,0.1,0.1,0,0,0.1,0,0,0
05/25/2021,Sex_known,168754178,99.9,99,141585593,,,99.9,99.1,0,0,99.9,0,0,0
05/25/2021,Ages_75+_yrs,19420950,11.4,11.4,17543276,84.8,76.6,12.3,12.3,0,0,12.3,0,0,0
05/25/2021,Race_eth_NHNHOPI,345576,0.3,0.2,290320,37.2,31.3,0.3,0.2,0,0,0.3,0,0,0
05/25/2021,Sex_Male,79052416,46.8,46.4,65795194,48.4,40.3,46.5,46.1,0,0,46.5,0,0,0
05/25/2021,Ages_<12yrs,106318,0.1,0.1,4649,0.2,0,0,0,0,0,0,0,0,0
05/25/2021,Ages_25-39_yrs,33923015,19.9,19.9,27800714,49.6,40.7,19.5,19.5,0,0,19.5,0,0,0
05/25/2021,Race_eth_NHAIAN,1074950,0.9,0.6,889168,44.1,36.5,0.8,0.6,0,0,0.8,0,0,0
05/25/2021,Ages_65-74_yrs,28046503,16.5,16.5,25356170,88,79.5,17.8,17.8,0,0,17.8,0,0,0
05/25/2021,Sex_Female,89701762,53.2,52.6,75790399,53.2,45,53.5,53.1,0,0,53.5,0,0,0
05/25/2021,US,170434997,,100,142805044,51.3,43,,100,0,,100,,0,0
05/25/2021,Race_eth_NHMult_Oth,7613449,6.1,4.5,6223594,95,84.8,5.7,4.4,0,0,5.7,0,0,0
05/25/2021,Ages_50-64_yrs,44896868,26.3,26.3,39094581,70.5,61.4,27.4,27.4,0,0,27.4,0,0,0
05/25/2021,Ages_5-11_yrs,96462,0.1,0.1,1650,0.3,0,0,0,0,0,0,0,0,0
05/25/2021,Ages_18-24_yrs,13426858,7.9,7.9,10315423,43.9,33.7,7.2,7.2,0,0,7.2,0,0,0
05/25/2021,Race_eth_NHAsian,8680072,6.9,5.1,7573125,45.7,39.9,7,5.3,0,0,7,0,0,0
05/25/2021,Race_eth_unknown,45250805,36.1,26.6,34431272,,,31.8,24.1,0,0,31.8,0,0,0
05/25/2021,Ages_12-17_yrs,6317612,3.7,3.7,2257283,25,8.9,1.6,1.6,0,0,1.6,0,0,0
05/24/2021,Race_eth_NHAIAN,1070185,0.9,0.6,885463,43.9,36.4,0.8,0.6,0,0,0.8,0,0,0
05/24/2021,Race_eth_known,124678053,99.9,73.4,107708211,,,99.9,75.9,0,0,99.9,0,0,0
05/24/2021,Ages_25-39_yrs,33765451,19.9,19.9,27561912,49.4,40.3,19.4,19.4,0,0,19.4,0,0,0
05/24/2021,Ages_12-15_yrs,3116663,1.8,1.8,109766,18.4,0.6,0.1,0.1,0,0,0.1,0,0,0
05/24/2021,Age_unknown,18711,0,0,4028,,,0,0,0,0,0,0,0,0
05/24/2021,Race_eth_NHBlack,10795364,8.7,6.4,8970359,26.2,21.8,8.3,6.3,0,0,8.3,0,0,0
05/24/2021,Age_known,169749476,99.9,99.9,141963420,,,99.9,99.9,0,0,99.9,0,0,0
05/24/2021,Ages_18-24_yrs,13332582,7.9,7.9,10190602,43.6,33.3,7.2,7.2,0,0,7.2,0,0,0
05/24/2021,Ages_65-74_yrs,28014473,16.5,16.5,25302118,87.9,79.4,17.8,17.8,0,0,17.8,0,0,0
05/24/2021,Race_eth_NHAsian,8644826,6.9,5.1,7520038,45.5,39.6,7,5.3,0,0,7,0,0,0
05/24/2021,US,169768187,,100,141967448,51.1,42.8,,100,0,,100,,0,0
05/24/2021,Ages_50-64_yrs,44782678,26.4,26.4,38890350,70.3,61.1,27.4,27.4,0,0,27.4,0,0,0
05/24/2021,Race_eth_NHWhite,75195384,60.3,44.3,67256975,38.1,34.1,62.4,47.4,0,0,62.4,0,0,0
05/24/2021,Sex_Female,89376942,53.2,52.6,75397496,53,44.7,53.6,53.1,0,0,53.6,0,0,0
05/24/2021,Ages_<12yrs,102352,0.1,0.1,4619,0.2,0,0,0,0,0,0,0,0,0
05/24/2021,Race_eth_unknown,45090126,36.2,26.6,34259221,,,31.8,24.1,0,0,31.8,0,0,0
05/24/2021,Ages_5-11_yrs,92523,0.1,0.1,1627,0.3,0,0,0,0,0,0,0,0,0
05/24/2021,Ages_75+_yrs,19404068,11.4,11.4,17515218,84.7,76.5,12.3,12.3,0,0,12.3,0,0,0
05/24/2021,Ages_40-49_yrs,24187231,14.2,14.2,20278786,59.3,49.7,14.3,14.3,0,0,14.3,0,0,0
05/24/2021,Ages_12-17_yrs,6160641,3.6,3.6,2219815,24.3,8.8,1.6,1.6,0,0,1.6,0,0,0
05/24/2021,Race_eth_NHMult_Oth,7584966,6.1,4.5,6189694,95,84.3,5.7,4.4,0,0,5.7,0,0,0
05/24/2021,Sex_Male,78714212,46.8,46.4,65356505,48.2,40,46.4,46,0,0,46.4,0,0,0
05/24/2021,Sex_known,168091154,99.9,99,140754001,,,99.9,99.1,0,0,99.9,0,0,0
05/24/2021,Sex_unknown,1677033,1,1,1213447,,,0.9,0.9,0,0,0.9,0,0,0
05/24/2021,Race_eth_Hispanic,21043791,16.9,12.4,16597683,33,26,15.4,11.7,0,0,15.4,0,0,0
05/24/2021,Race_eth_NHNHOPI,343537,0.3,0.2,287999,37,31,0.3,0.2,0,0,0.3,0,0,0
05/24/2021,Ages_16-17_yrs,3043978,1.8,1.8,2110049,36.3,25.2,1.5,1.5,0,0,1.5,0,0,0
05/24/2021,Ages_<5yrs,6238,0,0,2050,0,0,0,0,0,0,0,0,0,0
05/23/2021,Race_eth_unknown,44936437,36.2,26.6,34102089,,,31.8,24.1,0,0,31.8,0,0,0
05/23/2021,Ages_50-64_yrs,44674379,26.4,26.4,38708562,70.2,60.8,27.4,27.4,0,0,27.4,0,0,0
05/23/2021,Sex_Male,78391692,46.8,46.3,64964073,48,39.7,46.4,46,0,0,46.4,0,0,0
05/23/2021,Race_eth_NHWhite,74972411,60.4,44.3,66963333,38,33.9,62.5,47.4,0,0,62.5,0,0,0
05/23/2021,Ages_12-15_yrs,2993911,1.8,1.8,106797,17.7,0.6,0.1,0.1,0,0,0.1,0,0,0
05/23/2021,Sex_Female,89067645,53.2,52.7,75043959,52.8,44.5,53.6,53.1,0,0,53.6,0,0,0
05/23/2021,Ages_18-24_yrs,13243633,7.8,7.8,10078251,43.3,33,7.1,7.1,0,0,7.1,0,0,0
05/23/2021,Race_eth_NHMult_Oth,7555967,6.1,4.5,6156734,95,83.9,5.7,4.4,0,0,5.7,0,0,0
05/23/2021,Sex_unknown,1674131,1,1,1208737,,,0.9,0.9,0,0,0.9,0,0,0
05/23/2021,Ages_25-39_yrs,33615682,19.9,19.9,27344581,49.2,40,19.4,19.4,0,0,19.4,0,0,0
05/23/2021,Age_known,169114787,99.9,99.9,141212750,,,99.9,99.9,0,0,99.9,0,0,0
05/23/2021,Ages_<5yrs,6223,0,0,2040,0,0,0,0,0,0,0,0,0,0
05/23/2021,Ages_<12yrs,98202,0.1,0.1,4576,0.2,0,0,0,0,0,0,0,0,0
05/23/2021,Ages_5-11_yrs,88390,0.1,0.1,1595,0.3,0,0,0,0,0,0,0,0,0
05/23/2021,Race_eth_Hispanic,20911753,16.8,12.4,16450579,32.8,25.8,15.4,11.6,0,0,15.4,0,0,0
05/23/2021,Race_eth_NHNHOPI,341600,0.3,0.2,285816,36.8,30.8,0.3,0.2,0,0,0.3,0,0,0
05/23/2021,US,169133468,,100,141216769,50.9,42.5,,100,0,,100,,0,0
05/23/2021,Age_unknown,18681,0,0,4019,,,0,0,0,0,0,0,0,0
05/23/2021,Ages_75+_yrs,19389332,11.5,11.5,17491722,84.6,76.4,12.4,12.4,0,0,12.4,0,0,0
05/23/2021,Race_eth_NHAsian,8608664,6.9,5.1,7465880,45.3,39.3,7,5.3,0,0,7,0,0,0
05/23/2021,Ages_12-17_yrs,6008418,3.6,3.6,2185568,23.7,8.6,1.5,1.5,0,0,1.5,0,0,0
05/23/2021,Race_eth_NHBlack,10740239,8.6,6.4,8909891,26.1,21.6,8.3,6.3,0,0,8.3,0,0,0
05/23/2021,Race_eth_NHAIAN,1066389,0.9,0.6,882431,43.8,36.2,0.8,0.6,0,0,0.8,0,0,0
05/23/2021,Race_eth_known,124197023,99.9,73.4,107114664,,,99.9,75.9,0,0,99.9,0,0,0
05/23/2021,Ages_65-74_yrs,27984902,16.5,16.5,25255563,87.8,79.2,17.9,17.9,0,0,17.9,0,0,0
05/23/2021,Sex_known,167459337,99.9,99,140008032,,,99.9,99.1,0,0,99.9,0,0,0
05/23/2021,Ages_40-49_yrs,24100239,14.3,14.2,20143927,59.1,49.4,14.3,14.3,0,0,14.3,0,0,0
05/23/2021,Ages_16-17_yrs,3014507,1.8,1.8,2078771,35.9,24.8,1.5,1.5,0,0,1.5,0,0,0
05/22/2021,Race_eth_NHAsian,8585205,6.9,5.1,7432765,45.2,39.1,7,5.3,0,0,7,0,0,0
05/22/2021,Ages_50-64_yrs,44623598,26.4,26.4,38629653,70.1,60.7,27.4,27.4,0,0,27.4,0,0,0
05/22/2021,Ages_40-49_yrs,24053516,14.3,14.3,20077925,59,49.2,14.3,14.3,0,0,14.3,0,0,0
05/22/2021,Race_eth_NHWhite,74862291,60.4,44.4,66839690,37.9,33.9,62.6,47.4,0,0,62.6,0,0,0
05/22/2021,US,168795228,,100,140870165,50.8,42.4,,100,0,,100,,0,0
05/22/2021,Sex_Male,78217977,46.8,46.3,64781736,47.9,39.6,46.4,46,0,0,46.4,0,0,0
05/22/2021,Ages_18-24_yrs,13200050,7.8,7.8,10025416,43.2,32.8,7.1,7.1,0,0,7.1,0,0,0
05/22/2021,Sex_known,167122413,99.9,99,139663144,,,99.9,99.1,0,0,99.9,0,0,0
05/22/2021,Ages_25-39_yrs,33538790,19.9,19.9,27240485,49,39.8,19.3,19.3,0,0,19.3,0,0,0
05/22/2021,Race_eth_known,123940738,99.9,73.4,106839534,,,99.9,75.8,0,0,99.9,0,0,0
05/22/2021,Race_eth_NHNHOPI,340850,0.3,0.2,284761,36.7,30.7,0.3,0.2,0,0,0.3,0,0,0
05/22/2021,Ages_<12yrs,95569,0.1,0.1,4568,0.2,0,0,0,0,0,0,0,0,0
05/22/2021,Race_eth_unknown,44854482,36.2,26.6,34030615,,,31.9,24.2,0,0,31.9,0,0,0
05/22/2021,Race_eth_NHMult_Oth,7540829,6.1,4.5,6142696,95,83.7,5.7,4.4,0,0,5.7,0,0,0
05/22/2021,Ages_12-15_yrs,2909221,1.7,1.7,104824,17.2,0.6,0.1,0.1,0,0,0.1,0,0,0
05/22/2021,Ages_65-74_yrs,27974846,16.6,16.6,25240581,87.7,79.2,17.9,17.9,0,0,17.9,0,0,0
05/22/2021,Ages_75+_yrs,19385059,11.5,11.5,17484852,84.6,76.3,12.4,12.4,0,0,12.4,0,0,0
05/22/2021,Ages_5-11_yrs,85767,0.1,0.1,1589,0.3,0,0,0,0,0,0,0,0,0
05/22/2021,Ages_<5yrs,6217,0,0,2039,0,0,0,0,0,0,0,0,0,0
05/22/2021,Race_eth_NHAIAN,1065350,0.9,0.6,881560,43.7,36.2,0.8,0.6,0,0,0.8,0,0,0
05/22/2021,Ages_16-17_yrs,2995911,1.8,1.8,2057844,35.7,24.5,1.5,1.5,0,0,1.5,0,0,0
05/22/2021,Ages_12-17_yrs,5905132,3.5,3.5,2162668,23.3,8.5,1.5,1.5,0,0,1.5,0,0,0
05/22/2021,Sex_Female,88904436,53.2,52.7,74881408,52.7,44.4,53.6,53.2,0,0,53.6,0,0,0
05/22/2021,Age_known,168776560,99.9,99.9,140866148,,,99.9,99.9,0,0,99.9,0,0,0
05/22/2021,Race_eth_Hispanic,20831710,16.8,12.3,16371876,32.7,25.7,15.3,11.6,0,0,15.3,0,0,0
05/22/2021,Race_eth_NHBlack,10714503,8.6,6.3,8886186,26,21.6,8.3,6.3,0,0,8.3,0,0,0
05/22/2021,Sex_unknown,1672815,1,1,1207021,,,0.9,0.9,0,0,0.9,0,0,0
05/22/2021,Age_unknown,18668,0,0,4017,,,0,0,0,0,0,0,0,0
05/21/2021,Age_known,168048204,99.9,99.9,140095545,,,99.9,99.9,0,0,99.9,0,0,0
05/21/2021,Ages_25-39_yrs,33394150,19.9,19.9,27014687,48.8,39.5,19.3,19.3,0,0,19.3,0,0,0
05/21/2021,Ages_75+_yrs,19375413,11.5,11.5,17467485,84.6,76.3,12.5,12.5,0,0,12.5,0,0,0
05/21/2021,Race_eth_NHMult_Oth,7506677,6.1,4.5,6111958,95,83.2,5.8,4.4,0,0,5.8,0,0,0
05/21/2021,Sex_Male,77849064,46.8,46.3,64380003,47.6,39.4,46.4,46,0,0,46.4,0,0,0
05/21/2021,Race_eth_NHBlack,10657023,8.6,6.3,8828940,25.9,21.4,8.3,6.3,0,0,8.3,0,0,0
05/21/2021,Race_eth_NHWhite,74618500,60.5,44.4,66561313,37.8,33.7,62.7,47.5,0,0,62.7,0,0,0
05/21/2021,Ages_12-15_yrs,2680905,1.6,1.6,100247,15.8,0.6,0.1,0.1,0,0,0.1,0,0,0
05/21/2021,Ages_16-17_yrs,2954693,1.8,1.8,2009571,35.2,24,1.4,1.4,0,0,1.4,0,0,0
05/21/2021,Sex_known,166397998,99.9,99,138897312,,,99.9,99.1,0,0,99.9,0,0,0
05/21/2021,Ages_18-24_yrs,13120807,7.8,7.8,9913933,42.9,32.4,7.1,7.1,0,0,7.1,0,0,0
05/21/2021,Sex_unknown,1668829,1,1,1202241,,,0.9,0.9,0,0,0.9,0,0,0
05/21/2021,Ages_12-17_yrs,5635598,3.4,3.4,2109818,22.3,8.3,1.5,1.5,0,0,1.5,0,0,0
05/21/2021,Ages_40-49_yrs,23962811,14.3,14.3,19934055,58.7,48.9,14.2,14.2,0,0,14.2,0,0,0
05/21/2021,Ages_50-64_yrs,44518396,26.5,26.5,38447419,69.9,60.4,27.4,27.4,0,0,27.4,0,0,0
05/21/2021,Race_eth_known,123381951,99.9,73.4,106215348,,,99.9,75.8,0,0,99.9,0,0,0
05/21/2021,Race_eth_NHNHOPI,338744,0.3,0.2,281998,36.5,30.4,0.3,0.2,0,0,0.3,0,0,0
05/21/2021,Ages_<5yrs,6202,0,0,2034,0,0,0,0,0,0,0,0,0,0
05/21/2021,Ages_<12yrs,88326,0.1,0.1,4542,0.2,0,0,0,0,0,0,0,0,0
05/21/2021,Race_eth_NHAIAN,1060909,0.9,0.6,879339,43.6,36.1,0.8,0.6,0,0,0.8,0,0,0
05/21/2021,Race_eth_NHAsian,8536383,6.9,5.1,7364537,44.9,38.8,6.9,5.3,0,0,6.9,0,0,0
05/21/2021,Race_eth_Hispanic,20663715,16.7,12.3,16187263,32.4,25.4,15.2,11.6,0,0,15.2,0,0,0
05/21/2021,Race_eth_unknown,44684868,36.2,26.6,33884189,,,31.9,24.2,0,0,31.9,0,0,0
05/21/2021,Age_unknown,18623,0,0,4008,,,0,0,0,0,0,0,0,0
05/21/2021,US,168066827,,100,140099553,50.6,42.2,,100,0,,100,,0,0
05/21/2021,Ages_5-11_yrs,78543,0,0,1569,0.3,0,0,0,0,0,0,0,0,0
05/21/2021,Ages_65-74_yrs,27952703,16.6,16.6,25203606,87.7,79,18,18,0,0,18,0,0,0
05/21/2021,Sex_Female,88548934,53.2,52.7,74517309,52.5,44.2,53.6,53.2,0,0,53.6,0,0,0
05/20/2021,Race_eth_NHNHOPI,336120,0.3,0.2,278359,36.2,30,0.3,0.2,0,0,0.3,0,0,0
05/20/2021,Race_eth_NHWhite,74276860,60.6,44.4,66085611,37.6,33.5,62.8,47.6,0,0,62.8,0,0,0
05/20/2021,Race_eth_NHAIAN,1054725,0.9,0.6,874469,43.3,35.9,0.8,0.6,0,0,0.8,0,0,0
05/20/2021,Ages_25-39_yrs,33191065,19.9,19.9,26661738,48.5,39,19.2,19.2,0,0,19.2,0,0,0
05/20/2021,Ages_50-64_yrs,44365894,26.5,26.5,38153021,69.7,59.9,27.5,27.5,0,0,27.5,0,0,0
05/20/2021,Ages_18-24_yrs,13013794,7.8,7.8,9747597,42.5,31.9,7,7,0,0,7,0,0,0
05/20/2021,Ages_12-15_yrs,2442960,1.5,1.5,95049,14.4,0.6,0.1,0.1,0,0,0.1,0,0,0
05/20/2021,Age_unknown,18546,0,0,3986,,,0,0,0,0,0,0,0,0
05/20/2021,Race_eth_NHMult_Oth,7463310,6.1,4.5,6063768,95,82.6,5.8,4.4,0,0,5.8,0,0,0
05/20/2021,Ages_40-49_yrs,23840347,14.3,14.3,19708854,58.4,48.3,14.2,14.2,0,0,14.2,0,0,0
05/20/2021,Race_eth_NHBlack,10582200,8.6,6.3,8737159,25.7,21.2,8.3,6.3,0,0,8.3,0,0,0
05/20/2021,Race_eth_known,122670248,99.9,73.4,105254324,,,99.9,75.8,0,0,99.9,0,0,0
05/20/2021,Ages_16-17_yrs,2911953,1.7,1.7,1952065,34.7,23.3,1.4,1.4,0,0,1.4,0,0,0
05/20/2021,Sex_unknown,1663018,1,1,1193722,,,0.9,0.9,0,0,0.9,0,0,0
05/20/2021,Ages_75+_yrs,19356185,11.6,11.6,17433422,84.5,76.1,12.6,12.6,0,0,12.6,0,0,0
05/20/2021,Ages_<5yrs,6181,0,0,2031,0,0,0,0,0,0,0,0,0,0
05/20/2021,US,167136575,,100,138897104,50.3,41.8,,100,0,,100,,0,0
05/20/2021,Age_known,167118029,99.9,99.9,138893118,,,99.9,99.9,0,0,99.9,0,0,0
05/20/2021,Ages_12-17_yrs,5354913,3.2,3.2,2047114,21.2,8.1,1.5,1.5,0,0,1.5,0,0,0
05/20/2021,Race_eth_NHAsian,8482599,6.9,5.1,7270521,44.7,38.3,6.9,5.2,0,0,6.9,0,0,0
05/20/2021,Race_eth_Hispanic,20474434,16.7,12.3,15944437,32.1,25,15.1,11.5,0,0,15.1,0,0,0
05/20/2021,Sex_Female,88092250,53.2,52.7,73939443,52.3,43.9,53.7,53.2,0,0,53.7,0,0,0
05/20/2021,Ages_<12yrs,81317,0,0,4500,0.2,0,0,0,0,0,0,0,0,0
05/20/2021,Sex_Male,77381307,46.8,46.3,63763939,47.3,39,46.3,45.9,0,0,46.3,0,0,0
05/20/2021,Race_eth_unknown,44466319,36.2,26.6,33642765,,,32,24.2,0,0,32,0,0,0
05/20/2021,Ages_65-74_yrs,27914514,16.7,16.7,25136872,87.5,78.8,18.1,18.1,0,0,18.1,0,0,0
05/20/2021,Ages_5-11_yrs,71569,0,0,1536,0.2,0,0,0,0,0,0,0,0,0
05/20/2021,Sex_known,165473557,99.9,99,137703382,,,99.9,99.1,0,0,99.9,0,0,0
05/19/2021,Race_eth_NHNHOPI,333725,0.3,0.2,275090,35.9,29.6,0.3,0.2,0,0,0.3,0,0,0
05/19/2021,Race_eth_NHAsian,8435413,6.9,5.1,7189238,44.4,37.8,6.9,5.2,0,0,6.9,0,0,0
05/19/2021,Ages_5-11_yrs,64624,0,0,1507,0.2,0,0,0,0,0,0,0,0,0
05/19/2021,Race_eth_NHBlack,10506597,8.6,6.3,8644461,25.5,21,8.3,6.3,0,0,8.3,0,0,0
05/19/2021,Race_eth_known,121962007,99.9,73.4,104310131,,,99.9,75.7,0,0,99.9,0,0,0
05/19/2021,Ages_40-49_yrs,23724316,14.3,14.3,19493647,58.2,47.8,14.2,14.2,0,0,14.2,0,0,0
05/19/2021,Ages_18-24_yrs,12900925,7.8,7.8,9577478,42.2,31.3,7,7,0,0,7,0,0,0
05/19/2021,US,166216509,,100,137721821,50.1,41.5,,100,0,,100,,0,0
05/19/2021,Sex_Female,87641766,53.3,52.7,73382928,52,43.5,53.7,53.3,0,0,53.7,0,0,0
05/19/2021,Ages_16-17_yrs,2869278,1.7,1.7,1899567,34.2,22.6,1.4,1.4,0,0,1.4,0,0,0
05/19/2021,Ages_<5yrs,6157,0,0,2027,0,0,0,0,0,0,0,0,0,0
05/19/2021,Race_eth_NHMult_Oth,7422880,6.1,4.5,6018399,95,82,5.8,4.4,0,0,5.8,0,0,0
05/19/2021,Ages_50-64_yrs,44218206,26.6,26.6,37867002,69.5,59.5,27.5,27.5,0,0,27.5,0,0,0
05/19/2021,Race_eth_Hispanic,20292242,16.6,12.2,15714351,31.8,24.6,15.1,11.4,0,0,15.1,0,0,0
05/19/2021,Sex_known,164558982,99.9,99,136536877,,,99.9,99.1,0,0,99.9,0,0,0
05/19/2021,Ages_<12yrs,74339,0,0,4466,0.2,0,0,0,0,0,0,0,0,0
05/19/2021,Race_eth_NHAIAN,1047762,0.9,0.6,869677,43,35.7,0.8,0.6,0,0,0.8,0,0,0
05/19/2021,Ages_65-74_yrs,27872716,16.8,16.8,25065434,87.4,78.6,18.2,18.2,0,0,18.2,0,0,0
05/19/2021,Sex_Male,76917216,46.7,46.3,63153949,47.1,38.6,46.3,45.9,0,0,46.3,0,0,0
05/19/2021,Ages_12-17_yrs,5078016,3.1,3.1,1990178,20.1,7.9,1.4,1.4,0,0,1.4,0,0,0
05/19/2021,Age_unknown,18477,0,0,3957,,,0,0,0,0,0,0,0,0
05/19/2021,Race_eth_unknown,44254495,36.3,26.6,33411675,,,32,24.3,0,0,32,0,0,0
05/19/2021,Ages_75+_yrs,19334042,11.6,11.6,17395393,84.4,75.9,12.6,12.6,0,0,12.6,0,0,0
05/19/2021,Race_eth_NHWhite,73923388,60.6,44.5,65598915,37.5,33.2,62.9,47.6,0,0,62.9,0,0,0
05/19/2021,Ages_25-39_yrs,32995472,19.9,19.9,26324266,48.2,38.5,19.1,19.1,0,0,19.1,0,0,0
05/19/2021,Age_known,166198032,99.9,99.9,137717864,,,99.9,99.9,0,0,99.9,0,0,0
05/19/2021,Ages_12-15_yrs,2208738,1.3,1.3,90611,13.1,0.5,0.1,0.1,0,0,0.1,0,0,0
05/19/2021,Sex_unknown,1657527,1,1,1184944,,,0.9,0.9,0,0,0.9,0,0,0
05/18/2021,US,165232715,,100,136543262,49.8,41.1,,100,0,,100,,0,0
05/18/2021,Ages_65-74_yrs,27830492,16.8,16.8,24996209,87.3,78.4,18.3,18.3,0,0,18.3,0,0,0
05/18/2021,Sex_Male,76420240,46.7,46.3,62536549,46.8,38.3,46.2,45.8,0,0,46.2,0,0,0
05/18/2021,Race_eth_known,121204012,99.9,73.4,103365532,,,99.9,75.7,0,0,99.9,0,0,0
05/18/2021,Ages_25-39_yrs,32797624,19.9,19.8,25987675,48,38,19,19,0,0,19,0,0,0
05/18/2021,Ages_12-15_yrs,1927792,1.2,1.2,85613,11.4,0.5,0.1,0.1,0,0,0.1,0,0,0
05/18/2021,Ages_<12yrs,66181,0,0,4420,0.1,0,0,0,0,0,0,0,0,0
05/18/2021,Ages_50-64_yrs,44067477,26.7,26.7,37584804,69.2,59,27.5,27.5,0,0,27.5,0,0,0
05/18/2021,Race_eth_NHMult_Oth,7378654,6.1,4.5,5972974,95,81.4,5.8,4.4,0,0,5.8,0,0,0
05/18/2021,Ages_16-17_yrs,2823445,1.7,1.7,1839844,33.7,21.9,1.3,1.3,0,0,1.3,0,0,0
05/18/2021,Age_known,165214298,99.9,99.9,136539342,,,99.9,99.9,0,0,99.9,0,0,0
05/18/2021,Sex_known,163581056,99.9,99,135367215,,,99.9,99.1,0,0,99.9,0,0,0
05/18/2021,Ages_75+_yrs,19311849,11.7,11.7,17359220,84.3,75.8,12.7,12.7,0,0,12.7,0,0,0
05/18/2021,Ages_18-24_yrs,12783421,7.7,7.7,9402804,41.8,30.7,6.9,6.9,0,0,6.9,0,0,0
05/18/2021,Race_eth_NHNHOPI,330947,0.3,0.2,271695,35.6,29.3,0.3,0.2,0,0,0.3,0,0,0
05/18/2021,Ages_<5yrs,6137,0,0,2021,0,0,0,0,0,0,0,0,0,0
05/18/2021,Race_eth_NHWhite,73536706,60.7,44.5,65108977,37.3,33,63,47.7,0,0,63,0,0,0
05/18/2021,Race_eth_NHAIAN,1040424,0.9,0.6,864862,42.7,35.5,0.8,0.6,0,0,0.8,0,0,0
05/18/2021,Age_unknown,18417,0,0,3920,,,0,0,0,0,0,0,0,0
05/18/2021,Race_eth_Hispanic,20109284,16.6,12.2,15491026,31.5,24.3,15,11.3,0,0,15,0,0,0
05/18/2021,Ages_40-49_yrs,23606017,14.3,14.3,19278753,57.9,47.3,14.1,14.1,0,0,14.1,0,0,0
05/18/2021,Sex_Female,87160816,53.3,52.8,72830666,51.7,43.2,53.8,53.3,0,0,53.8,0,0,0
05/18/2021,Ages_12-17_yrs,4751237,2.9,2.9,1925457,18.8,7.6,1.4,1.4,0,0,1.4,0,0,0
05/18/2021,Sex_unknown,1651659,1,1,1176047,,,0.9,0.9,0,0,0.9,0,0,0
05/18/2021,Ages_5-11_yrs,56493,0,0,1469,0.2,0,0,0,0,0,0,0,0,0
05/18/2021,Race_eth_NHAsian,8383049,6.9,5.1,7103177,44.1,37.4,6.9,5.2,0,0,6.9,0,0,0
05/18/2021,Race_eth_NHBlack,10424948,8.6,6.3,8552821,25.3,20.8,8.3,6.3,0,0,8.3,0,0,0
05/18/2021,Race_eth_unknown,44028696,36.3,26.6,33177715,,,32.1,24.3,0,0,32.1,0,0,0
05/17/2021,Race_eth_NHMult_Oth,7334266,6.1,4.5,5926497,95,80.7,5.8,4.4,0,0,5.8,0,0,0
05/17/2021,Race_eth_known,120439474,99.9,73.3,102422483,,,99.9,75.7,0,0,99.9,0,0,0
05/17/2021,Ages_12-15_yrs,1662512,1,1,81450,9.8,0.5,0.1,0.1,0,0,0.1,0,0,0
05/17/2021,US,164244988,,100,135379877,49.5,40.8,,100,0,,100,,0,0
05/17/2021,Ages_25-39_yrs,32590664,19.8,19.8,25654397,47.7,37.5,19,18.9,0,0,19,0,0,0
05/17/2021,Ages_16-17_yrs,2782775,1.7,1.7,1786286,33.2,21.3,1.3,1.3,0,0,1.3,0,0,0
05/17/2021,Age_known,164226622,99.9,99.9,135375980,,,99.9,99.9,0,0,99.9,0,0,0
05/17/2021,Race_eth_NHBlack,10345561,8.6,6.3,8465491,25.1,20.5,8.3,6.3,0,0,8.3,0,0,0
05/17/2021,Ages_40-49_yrs,23483722,14.3,14.3,19066082,57.6,46.7,14.1,14.1,0,0,14.1,0,0,0
05/17/2021,Ages_12-17_yrs,4445287,2.7,2.7,1867736,17.6,7.4,1.4,1.4,0,0,1.4,0,0,0
05/17/2021,Sex_Female,86679440,53.3,52.8,72281487,51.4,42.9,53.9,53.4,0,0,53.9,0,0,0
05/17/2021,Race_eth_NHAIAN,1033861,0.9,0.6,860054,42.5,35.3,0.8,0.6,0,0,0.8,0,0,0
05/17/2021,Sex_unknown,1645991,1,1,1168701,,,0.9,0.9,0,0,0.9,0,0,0
05/17/2021,Sex_known,162598997,99.9,99,134211176,,,99.9,99.1,0,0,99.9,0,0,0
05/17/2021,Race_eth_NHWhite,73142556,60.7,44.5,64621627,37.1,32.7,63.1,47.7,0,0,63.1,0,0,0
05/17/2021,Ages_<12yrs,58814,0,0,4376,0.1,0,0,0,0,0,0,0,0,0
05/17/2021,Race_eth_unknown,43805507,36.4,26.7,32957379,,,32.2,24.3,0,0,32.2,0,0,0
05/17/2021,Race_eth_NHNHOPI,328184,0.3,0.2,268581,35.3,28.9,0.3,0.2,0,0,0.3,0,0,0
05/17/2021,Race_eth_NHAsian,8330864,6.9,5.1,7013330,43.9,36.9,6.8,5.2,0,0,6.8,0,0,0
